season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day,daylight_hours
1,12,1,1,0,2,0.18,0.47,0.1343,80,17,9.784722222222221
1,13,1,1,0,2,0.18,0.47,0.1343,93,17,9.784722222222221
1,14,1,1,0,2,0.18,0.43,0.1045,86,17,9.784722222222221
1,15,1,1,0,2,0.2,0.47,0.1642,93,17,9.784722222222221
1,16,1,1,0,2,0.2,0.47,0.1642,82,17,9.784722222222221
1,17,1,1,0,1,0.2,0.51,0.194,71,17,9.784722222222221
1,18,1,1,0,2,0.18,0.55,0.2537,92,17,9.784722222222221
1,19,1,1,0,3,0.18,0.59,0.194,60,17,9.784722222222221
1,20,1,1,0,3,0.16,0.8,0.194,33,17,9.784722222222221
1,21,1,1,0,3,0.16,0.8,0.194,27,17,9.784722222222221
1,22,1,1,0,3,0.14,0.93,0.2537,13,17,9.784722222222221
1,23,1,1,0,3,0.16,0.86,0.2836,4,17,9.784722222222221
1,12,0,2,1,2,0.2,0.86,0.3284,3,18,9.810277777777777
1,13,0,2,1,2,0.2,0.86,0.2239,22,18,9.810277777777777
1,14,0,2,1,2,0.22,0.8,0.1642,28,18,9.810277777777777
1,15,0,2,1,2,0.22,0.87,0.1642,35,18,9.810277777777777
1,16,0,2,1,2,0.22,0.87,0.194,61,18,9.810277777777777
1,17,0,2,1,2,0.22,0.82,0.194,125,18,9.810277777777777
1,18,0,2,1,2,0.22,0.8,0.1642,133,18,9.810277777777777
1,19,0,2,1,2,0.22,0.8,0.1343,99,18,9.810277777777777
1,20,0,2,1,2,0.22,0.87,0.0,83,18,9.810277777777777
1,21,0,2,1,2,0.22,0.93,0.1045,41,18,9.810277777777777
1,22,0,2,1,2,0.22,0.93,0.0896,33,18,9.810277777777777
1,23,0,2,1,2,0.22,0.93,0.0,20,18,9.810277777777777
1,0,0,3,1,2,0.22,0.93,0.0,3,19,9.836388888888889
1,1,0,3,1,3,0.22,0.93,0.1343,7,19,9.836388888888889
1,2,0,3,1,3,0.22,0.93,0.1343,3,19,9.836388888888889
1,4,0,3,1,3,0.22,0.93,0.1343,2,19,9.836388888888889
1,5,0,3,1,2,0.22,0.93,0.0896,7,19,9.836388888888889
1,6,0,3,1,2,0.22,0.93,0.0896,32,19,9.836388888888889
1,7,0,3,1,2,0.24,0.92,0.1045,90,19,9.836388888888889
1,8,0,3,1,2,0.24,0.93,0.1045,197,19,9.836388888888889
1,9,0,3,1,2,0.24,0.93,0.1045,109,19,9.836388888888889
1,10,0,3,1,2,0.26,0.93,0.1343,47,19,9.836388888888889
1,11,0,3,1,2,0.28,0.87,0.0896,52,19,9.836388888888889
1,12,0,3,1,2,0.3,0.81,0.0896,70,19,9.836388888888889
1,13,0,3,1,1,0.4,0.62,0.2836,78,19,9.836388888888889
1,14,0,3,1,1,0.4,0.58,0.2537,75,19,9.836388888888889
1,15,0,3,1,1,0.4,0.54,0.2836,82,19,9.836388888888889
1,16,0,3,1,1,0.38,0.58,0.3881,104,19,9.836388888888889
1,17,0,3,1,1,0.36,0.57,0.3284,197,19,9.836388888888889
1,18,0,3,1,1,0.34,0.61,0.2836,161,19,9.836388888888889
1,19,0,3,1,1,0.32,0.57,0.4179,112,19,9.836388888888889
1,20,0,3,1,1,0.32,0.49,0.2985,76,19,9.836388888888889
1,21,0,3,1,1,0.32,0.49,0.4179,59,19,9.836388888888889
1,22,0,3,1,1,0.3,0.52,0.1642,59,19,9.836388888888889
1,23,0,3,1,1,0.3,0.52,0.4627,28,19,9.836388888888889
1,0,0,4,1,1,0.26,0.56,0.3881,13,20,9.863333333333333
1,1,0,4,1,1,0.26,0.56,0.0,5,20,9.863333333333333
1,2,0,4,1,1,0.26,0.56,0.0,2,20,9.863333333333333
1,3,0,4,1,1,0.26,0.56,0.1642,1,20,9.863333333333333
1,4,0,4,1,1,0.26,0.56,0.1642,1,20,9.863333333333333
1,5,0,4,1,1,0.24,0.6,0.2239,6,20,9.863333333333333
1,6,0,4,1,1,0.22,0.6,0.2239,35,20,9.863333333333333
1,7,0,4,1,1,0.22,0.55,0.2239,101,20,9.863333333333333
1,8,0,4,1,1,0.22,0.55,0.2836,249,20,9.863333333333333
1,9,0,4,1,2,0.24,0.52,0.2239,143,20,9.863333333333333
1,10,0,4,1,1,0.26,0.48,0.2985,57,20,9.863333333333333
1,11,0,4,1,2,0.28,0.45,0.1642,68,20,9.863333333333333
1,12,0,4,1,2,0.3,0.42,0.0,84,20,9.863333333333333
1,13,0,4,1,2,0.28,0.45,0.1045,98,20,9.863333333333333
1,14,0,4,1,2,0.3,0.45,0.1343,81,20,9.863333333333333
1,15,0,4,1,2,0.32,0.45,0.194,70,20,9.863333333333333
1,16,0,4,1,2,0.3,0.49,0.1343,91,20,9.863333333333333
1,17,0,4,1,2,0.3,0.49,0.1045,215,20,9.863333333333333
1,18,0,4,1,2,0.26,0.56,0.194,185,20,9.863333333333333
1,19,0,4,1,1,0.26,0.56,0.3284,152,20,9.863333333333333
1,20,0,4,1,2,0.26,0.6,0.2836,126,20,9.863333333333333
1,21,0,4,1,2,0.24,0.6,0.2537,57,20,9.863333333333333
1,22,0,4,1,2,0.24,0.65,0.2836,56,20,9.863333333333333
1,23,0,4,1,2,0.24,0.65,0.3284,31,20,9.863333333333333
1,0,0,5,1,2,0.24,0.7,0.2537,21,21,9.891111111111112
1,1,0,5,1,2,0.24,0.7,0.2537,6,21,9.891111111111112
1,2,0,5,1,3,0.24,0.75,0.1642,2,21,9.891111111111112
1,3,0,5,1,3,0.22,0.8,0.2985,1,21,9.891111111111112
1,4,0,5,1,2,0.22,0.87,0.0896,1,21,9.891111111111112
1,5,0,5,1,1,0.24,0.6,0.4179,5,21,9.891111111111112
1,6,0,5,1,1,0.22,0.55,0.2537,27,21,9.891111111111112
1,7,0,5,1,1,0.2,0.51,0.2836,68,21,9.891111111111112
1,8,0,5,1,1,0.2,0.47,0.3284,217,21,9.891111111111112
1,9,0,5,1,1,0.2,0.51,0.3582,166,21,9.891111111111112
1,10,0,5,1,1,0.2,0.47,0.4627,63,21,9.891111111111112
1,11,0,5,1,1,0.22,0.41,0.4627,59,21,9.891111111111112
1,12,0,5,1,1,0.22,0.27,0.5821,78,21,9.891111111111112
1,13,0,5,1,1,0.2,0.21,0.5821,73,21,9.891111111111112
1,14,0,5,1,1,0.2,0.25,0.5224,62,21,9.891111111111112
1,15,0,5,1,1,0.16,0.26,0.4478,65,21,9.891111111111112
1,16,0,5,1,1,0.16,0.26,0.3582,97,21,9.891111111111112
1,17,0,5,1,1,0.14,0.28,0.3582,161,21,9.891111111111112
1,18,0,5,1,1,0.12,0.3,0.2537,120,21,9.891111111111112
1,19,0,5,1,1,0.12,0.3,0.3284,96,21,9.891111111111112
1,20,0,5,1,1,0.1,0.33,0.4179,53,21,9.891111111111112
1,21,0,5,1,1,0.08,0.38,0.2836,41,21,9.891111111111112
1,22,0,5,1,1,0.06,0.41,0.3881,34,21,9.891111111111112
1,23,0,5,1,1,0.06,0.38,0.3284,27,21,9.891111111111112
1,0,0,6,0,1,0.04,0.45,0.2537,13,22,9.919444444444444
1,1,0,6,0,2,0.04,0.41,0.3881,12,22,9.919444444444444
1,2,0,6,0,2,0.04,0.41,0.2537,11,22,9.919444444444444
1,3,0,6,0,2,0.04,0.41,0.2836,7,22,9.919444444444444
1,4,0,6,0,2,0.02,0.48,0.2985,3,22,9.919444444444444
1,6,0,6,0,2,0.02,0.44,0.2239,2,22,9.919444444444444
1,7,0,6,0,1,0.02,0.44,0.2836,8,22,9.919444444444444
1,8,0,6,0,1,0.02,0.44,0.3284,27,22,9.919444444444444
1,9,0,6,0,1,0.04,0.41,0.2537,40,22,9.919444444444444
1,10,0,6,0,2,0.04,0.41,0.1642,53,22,9.919444444444444
1,11,0,6,0,2,0.06,0.38,0.1343,63,22,9.919444444444444
1,12,0,6,0,2,0.06,0.38,0.1045,70,22,9.919444444444444
1,13,0,6,0,1,0.08,0.35,0.0,84,22,9.919444444444444
1,14,0,6,0,1,0.1,0.33,0.1045,75,22,9.919444444444444
1,15,0,6,0,1,0.12,0.28,0.0,103,22,9.919444444444444
1,16,0,6,0,1,0.12,0.28,0.194,83,22,9.919444444444444
1,17,0,6,0,1,0.12,0.28,0.0,67,22,9.919444444444444
1,18,0,6,0,1,0.08,0.35,0.194,54,22,9.919444444444444
1,19,0,6,0,1,0.08,0.35,0.1343,59,22,9.919444444444444
1,20,0,6,0,1,0.06,0.45,0.1642,45,22,9.919444444444444
1,21,0,6,0,1,0.06,0.41,0.0896,39,22,9.919444444444444
1,22,0,6,0,1,0.06,0.49,0.0,30,22,9.919444444444444
1,23,0,6,0,1,0.04,0.57,0.1045,33,22,9.919444444444444
1,0,0,0,0,1,0.04,0.57,0.1045,22,23,9.948333333333334
1,1,0,0,0,1,0.04,0.57,0.1045,13,23,9.948333333333334
1,2,0,0,0,1,0.02,0.62,0.1343,18,23,9.948333333333334
1,3,0,0,0,1,0.02,0.62,0.1343,5,23,9.948333333333334
1,5,0,0,0,2,0.04,0.57,0.1045,3,23,9.948333333333334
1,6,0,0,0,2,0.04,0.57,0.1045,1,23,9.948333333333334
1,7,0,0,0,1,0.08,0.58,0.1642,2,23,9.948333333333334
1,8,0,0,0,1,0.06,0.62,0.1642,19,23,9.948333333333334
1,9,0,0,0,1,0.1,0.54,0.3582,28,23,9.948333333333334
1,10,0,0,0,1,0.14,0.46,0.3881,58,23,9.948333333333334
1,11,0,0,0,1,0.14,0.43,0.2239,99,23,9.948333333333334
1,12,0,0,0,1,0.16,0.37,0.4627,116,23,9.948333333333334
1,13,0,0,0,1,0.14,0.33,0.3881,87,23,9.948333333333334
1,14,0,0,0,1,0.16,0.28,0.3582,110,23,9.948333333333334
1,15,0,0,0,1,0.16,0.28,0.3582,77,23,9.948333333333334
1,16,0,0,0,1,0.16,0.26,0.3284,65,23,9.948333333333334
1,17,0,0,0,1,0.14,0.26,0.3881,55,23,9.948333333333334
1,18,0,0,0,1,0.12,0.3,0.2537,49,23,9.948333333333334
1,19,0,0,0,1,0.12,0.3,0.2836,50,23,9.948333333333334
1,20,0,0,0,1,0.1,0.36,0.2537,35,23,9.948333333333334
1,21,0,0,0,1,0.1,0.36,0.194,25,23,9.948333333333334
1,22,0,0,0,1,0.08,0.38,0.194,28,23,9.948333333333334
1,23,0,0,0,1,0.06,0.41,0.2239,21,23,9.948333333333334
1,0,0,1,1,1,0.06,0.41,0.194,7,24,9.978055555555555
1,1,0,1,1,1,0.04,0.45,0.194,1,24,9.978055555555555
1,3,0,1,1,1,0.04,0.45,0.2537,1,24,9.978055555555555
1,4,0,1,1,1,0.02,0.48,0.1343,1,24,9.978055555555555
1,5,0,1,1,1,0.02,0.48,0.1343,5,24,9.978055555555555
1,6,0,1,1,1,0.02,0.48,0.0896,15,24,9.978055555555555
1,7,0,1,1,1,0.02,0.48,0.0,84,24,9.978055555555555
1,8,0,1,1,1,0.04,0.49,0.0,177,24,9.978055555555555
1,9,0,1,1,1,0.06,0.41,0.0,102,24,9.978055555555555
1,10,0,1,1,1,0.1,0.42,0.0,40,24,9.978055555555555
1,11,0,1,1,1,0.1,0.46,0.1343,46,24,9.978055555555555
1,12,0,1,1,2,0.12,0.42,0.194,63,24,9.978055555555555
1,13,0,1,1,2,0.14,0.43,0.2239,60,24,9.978055555555555
1,14,0,1,1,2,0.14,0.46,0.2239,45,24,9.978055555555555
1,15,0,1,1,1,0.16,0.4,0.1642,57,24,9.978055555555555
1,16,0,1,1,1,0.16,0.47,0.2537,70,24,9.978055555555555
1,17,0,1,1,1,0.14,0.5,0.2537,184,24,9.978055555555555
1,18,0,1,1,1,0.14,0.59,0.194,153,24,9.978055555555555
1,19,0,1,1,1,0.14,0.54,0.1642,106,24,9.978055555555555
1,20,0,1,1,1,0.14,0.59,0.194,81,24,9.978055555555555
1,21,0,1,1,1,0.14,0.63,0.1642,59,24,9.978055555555555
1,22,0,1,1,2,0.14,0.63,0.2239,35,24,9.978055555555555
1,23,0,1,1,2,0.16,0.64,0.2537,24,24,9.978055555555555
1,0,0,2,1,2,0.16,0.69,0.2836,9,25,10.008333333333333
1,1,0,2,1,2,0.16,0.69,0.1642,5,25,10.008333333333333
1,2,0,2,1,1,0.16,0.69,0.2239,2,25,10.008333333333333
1,4,0,2,1,1,0.14,0.74,0.1045,1,25,10.008333333333333
1,5,0,2,1,1,0.14,0.74,0.2239,9,25,10.008333333333333
1,6,0,2,1,1,0.16,0.74,0.1045,36,25,10.008333333333333
1,7,0,2,1,1,0.16,0.74,0.2239,108,25,10.008333333333333
1,8,0,2,1,2,0.16,0.74,0.1343,238,25,10.008333333333333
1,9,0,2,1,2,0.2,0.64,0.0896,144,25,10.008333333333333
1,10,0,2,1,2,0.22,0.6,0.1045,55,25,10.008333333333333
1,11,0,2,1,2,0.24,0.6,0.1343,61,25,10.008333333333333
1,12,0,2,1,2,0.26,0.56,0.0896,106,25,10.008333333333333
1,13,0,2,1,2,0.26,0.56,0.1343,93,25,10.008333333333333
1,14,0,2,1,2,0.3,0.45,0.0,68,25,10.008333333333333
1,15,0,2,1,2,0.32,0.42,0.0,84,25,10.008333333333333
1,16,0,2,1,2,0.32,0.42,0.0,116,25,10.008333333333333
1,17,0,2,1,1,0.3,0.45,0.0,222,25,10.008333333333333
1,18,0,2,1,2,0.3,0.49,0.0896,225,25,10.008333333333333
1,19,0,2,1,2,0.26,0.65,0.1642,146,25,10.008333333333333
1,20,0,2,1,1,0.24,0.65,0.194,119,25,10.008333333333333
1,21,0,2,1,1,0.24,0.65,0.194,45,25,10.008333333333333
1,22,0,2,1,1,0.22,0.64,0.1642,53,25,10.008333333333333
1,23,0,2,1,2,0.22,0.64,0.1642,40,25,10.008333333333333
1,0,0,3,1,2,0.22,0.69,0.1343,17,26,10.039166666666667
1,1,0,3,1,2,0.24,0.65,0.1343,5,26,10.039166666666667
1,2,0,3,1,3,0.22,0.69,0.194,10,26,10.039166666666667
1,5,0,3,1,3,0.2,0.86,0.2836,1,26,10.039166666666667
1,6,0,3,1,3,0.2,0.86,0.2836,8,26,10.039166666666667
1,7,0,3,1,3,0.22,0.87,0.2985,30,26,10.039166666666667
1,8,0,3,1,3,0.22,0.87,0.2985,72,26,10.039166666666667
1,9,0,3,1,3,0.22,0.87,0.2985,58,26,10.039166666666667
1,10,0,3,1,3,0.22,0.93,0.2836,28,26,10.039166666666667
1,11,0,3,1,3,0.22,0.93,0.3284,41,26,10.039166666666667
1,12,0,3,1,3,0.22,0.93,0.3284,48,26,10.039166666666667
1,13,0,3,1,3,0.22,0.93,0.3284,47,26,10.039166666666667
1,14,0,3,1,3,0.22,0.93,0.3582,36,26,10.039166666666667
1,15,0,3,1,3,0.22,0.93,0.4627,43,26,10.039166666666667
1,16,0,3,1,4,0.22,0.93,0.3284,36,26,10.039166666666667
1,17,0,3,1,3,0.2,0.93,0.3582,26,26,10.039166666666667
1,16,0,4,1,1,0.22,0.55,0.194,24,27,10.070555555555556
1,17,0,4,1,1,0.22,0.55,0.1045,84,27,10.070555555555556
1,18,0,4,1,1,0.2,0.69,0.0896,104,27,10.070555555555556
1,19,0,4,1,1,0.2,0.69,0.0896,79,27,10.070555555555556
1,20,0,4,1,1,0.18,0.74,0.0896,59,27,10.070555555555556
1,21,0,4,1,1,0.18,0.74,0.0896,38,27,10.070555555555556
1,22,0,4,1,1,0.18,0.74,0.0896,27,27,10.070555555555556
1,23,0,4,1,1,0.18,0.8,0.1642,16,27,10.070555555555556
1,0,0,5,1,2,0.2,0.75,0.1343,9,28,10.1025
1,1,0,5,1,2,0.2,0.75,0.1343,3,28,10.1025
1,2,0,5,1,2,0.2,0.75,0.1642,2,28,10.1025
1,3,0,5,1,2,0.2,0.75,0.1045,1,28,10.1025
1,5,0,5,1,2,0.18,0.8,0.1045,4,28,10.1025
1,6,0,5,1,2,0.18,0.8,0.1343,16,28,10.1025
1,7,0,5,1,2,0.16,0.86,0.0896,60,28,10.1025
1,8,0,5,1,2,0.16,0.86,0.0896,157,28,10.1025
1,9,0,5,1,3,0.18,0.86,0.0896,101,28,10.1025
1,10,0,5,1,3,0.18,0.86,0.1045,49,28,10.1025
1,11,0,5,1,3,0.18,0.93,0.1045,30,28,10.1025
1,12,0,5,1,3,0.18,0.93,0.1045,29,28,10.1025
1,13,0,5,1,3,0.18,0.93,0.1045,31,28,10.1025
1,14,0,5,1,3,0.22,0.8,0.0,38,28,10.1025
1,15,0,5,1,2,0.2,0.86,0.0,41,28,10.1025
1,16,0,5,1,1,0.22,0.8,0.0,80,28,10.1025
1,17,0,5,1,1,0.24,0.75,0.1343,149,28,10.1025
1,18,0,5,1,1,0.24,0.75,0.194,109,28,10.1025
1,19,0,5,1,2,0.24,0.75,0.1343,89,28,10.1025
1,20,0,5,1,2,0.24,0.7,0.194,62,28,10.1025
1,21,0,5,1,2,0.22,0.75,0.1343,58,28,10.1025
1,22,0,5,1,1,0.24,0.65,0.3582,26,28,10.1025
1,23,0,5,1,1,0.24,0.6,0.2239,23,28,10.1025
1,0,0,6,0,1,0.22,0.64,0.3582,28,29,10.134722222222223
1,1,0,6,0,1,0.22,0.64,0.194,20,29,10.134722222222223
1,2,0,6,0,1,0.22,0.64,0.1642,15,29,10.134722222222223
1,3,0,6,0,1,0.2,0.64,0.1343,8,29,10.134722222222223
1,4,0,6,0,1,0.16,0.69,0.1045,3,29,10.134722222222223
1,6,0,6,0,1,0.16,0.64,0.1343,2,29,10.134722222222223
1,7,0,6,0,1,0.16,0.59,0.1045,5,29,10.134722222222223
1,8,0,6,0,1,0.18,0.55,0.1642,34,29,10.134722222222223
1,9,0,6,0,1,0.18,0.59,0.0896,34,29,10.134722222222223
1,10,0,6,0,2,0.18,0.64,0.1045,55,29,10.134722222222223
1,11,0,6,0,2,0.18,0.64,0.1343,64,29,10.134722222222223
1,12,0,6,0,2,0.2,0.59,0.194,78,29,10.134722222222223
1,13,0,6,0,2,0.22,0.55,0.1642,65,29,10.134722222222223
1,14,0,6,0,2,0.22,0.6,0.1343,99,29,10.134722222222223
1,15,0,6,0,1,0.22,0.69,0.2537,120,29,10.134722222222223
1,16,0,6,0,1,0.24,0.6,0.1642,107,29,10.134722222222223
1,17,0,6,0,1,0.24,0.6,0.0,91,29,10.134722222222223
1,18,0,6,0,1,0.22,0.69,0.1343,68,29,10.134722222222223
1,19,0,6,0,2,0.22,0.69,0.2537,58,29,10.134722222222223
1,20,0,6,0,1,0.18,0.74,0.0896,43,29,10.134722222222223
1,21,0,6,0,1,0.18,0.74,0.0896,36,29,10.134722222222223
1,22,0,6,0,1,0.16,0.8,0.0896,32,29,10.134722222222223
1,23,0,6,0,1,0.16,0.8,0.0896,33,29,10.134722222222223
1,0,0,0,0,1,0.16,0.8,0.1045,33,30,10.167777777777777
1,1,0,0,0,1,0.14,0.8,0.0,29,30,10.167777777777777
1,2,0,0,0,1,0.16,0.8,0.0,11,30,10.167777777777777
1,3,0,0,0,1,0.14,0.93,0.0,8,30,10.167777777777777
1,4,0,0,0,1,0.14,0.93,0.0,1,30,10.167777777777777
1,5,0,0,0,1,0.14,0.86,0.0,3,30,10.167777777777777
1,7,0,0,0,1,0.14,0.86,0.0,3,30,10.167777777777777
1,8,0,0,0,2,0.14,0.86,0.0,12,30,10.167777777777777
1,9,0,0,0,2,0.16,0.8,0.0,38,30,10.167777777777777
1,10,0,0,0,2,0.18,0.8,0.0,64,30,10.167777777777777
1,11,0,0,0,1,0.22,0.75,0.0,59,30,10.167777777777777
1,12,0,0,0,1,0.3,0.52,0.1045,97,30,10.167777777777777
1,13,0,0,0,1,0.28,0.61,0.1045,84,30,10.167777777777777
1,14,0,0,0,1,0.28,0.61,0.0896,122,30,10.167777777777777
1,15,0,0,0,1,0.3,0.56,0.0,109,30,10.167777777777777
1,16,0,0,0,1,0.3,0.56,0.0,123,30,10.167777777777777
1,17,0,0,0,1,0.3,0.56,0.194,77,30,10.167777777777777
1,18,0,0,0,1,0.26,0.65,0.1642,65,30,10.167777777777777
1,19,0,0,0,1,0.26,0.65,0.194,55,30,10.167777777777777
1,20,0,0,0,2,0.26,0.65,0.1045,33,30,10.167777777777777
1,21,0,0,0,2,0.24,0.7,0.1642,28,30,10.167777777777777
1,22,0,0,0,2,0.24,0.7,0.194,21,30,10.167777777777777
1,23,0,0,0,2,0.24,0.65,0.2836,21,30,10.167777777777777
1,0,0,1,1,2,0.24,0.65,0.2239,7,31,10.20138888888889
1,1,0,1,1,1,0.22,0.64,0.2537,7,31,10.20138888888889
1,2,0,1,1,1,0.22,0.64,0.194,1,31,10.20138888888889
1,3,0,1,1,1,0.22,0.64,0.194,2,31,10.20138888888889
1,4,0,1,1,1,0.2,0.59,0.2239,2,31,10.20138888888889
1,5,0,1,1,1,0.18,0.64,0.2836,8,31,10.20138888888889
1,6,0,1,1,1,0.16,0.69,0.3284,37,31,10.20138888888889
1,7,0,1,1,2,0.16,0.64,0.2836,72,31,10.20138888888889
1,8,0,1,1,2,0.16,0.59,0.2836,185,31,10.20138888888889
1,9,0,1,1,2,0.16,0.59,0.2985,112,31,10.20138888888889
1,10,0,1,1,2,0.16,0.59,0.194,69,31,10.20138888888889
1,11,0,1,1,2,0.16,0.59,0.194,48,31,10.20138888888889
1,12,0,1,1,2,0.18,0.55,0.1045,68,31,10.20138888888889
1,13,0,1,1,2,0.16,0.59,0.0,54,31,10.20138888888889
1,14,0,1,1,2,0.18,0.55,0.1343,86,31,10.20138888888889
1,15,0,1,1,2,0.16,0.59,0.1343,44,31,10.20138888888889
1,16,0,1,1,2,0.16,0.56,0.194,86,31,10.20138888888889
1,17,0,1,1,2,0.16,0.59,0.194,161,31,10.20138888888889
1,18,0,1,1,2,0.16,0.55,0.2239,156,31,10.20138888888889
1,19,0,1,1,1,0.3,0.61,0.1045,111,31,10.20138888888889
1,20,0,1,1,3,0.16,0.59,0.1642,78,31,10.20138888888889
1,21,0,1,1,3,0.16,0.59,0.0896,56,31,10.20138888888889
1,22,0,1,1,2,0.16,0.59,0.1045,34,31,10.20138888888889
1,23,0,1,1,2,0.16,0.64,0.0896,17,31,10.20138888888889
1,0,0,2,1,2,0.16,0.64,0.1045,8,1,10.235277777777778
1,1,0,2,1,2,0.16,0.69,0.1045,3,1,10.235277777777778
1,2,0,2,1,2,0.16,0.69,0.0,2,1,10.235277777777778
1,3,0,2,1,2,0.16,0.69,0.0,2,1,10.235277777777778
1,5,0,2,1,3,0.14,0.93,0.0,3,1,10.235277777777778
1,6,0,2,1,3,0.14,0.93,0.0,22,1,10.235277777777778
1,7,0,2,1,3,0.16,0.93,0.0,52,1,10.235277777777778
1,8,0,2,1,3,0.16,0.93,0.0,135,1,10.235277777777778
1,9,0,2,1,2,0.16,0.93,0.0,116,1,10.235277777777778
1,10,0,2,1,2,0.16,0.93,0.0,47,1,10.235277777777778
1,11,0,2,1,2,0.18,0.86,0.0,51,1,10.235277777777778
1,12,0,2,1,2,0.2,0.86,0.0,55,1,10.235277777777778
1,13,0,2,1,2,0.2,0.86,0.0,52,1,10.235277777777778
1,14,0,2,1,2,0.22,0.8,0.0896,54,1,10.235277777777778
1,15,0,2,1,2,0.24,0.75,0.0,52,1,10.235277777777778
1,16,0,2,1,2,0.24,0.75,0.1343,64,1,10.235277777777778
1,17,0,2,1,2,0.24,0.75,0.0,176,1,10.235277777777778
1,18,0,2,1,2,0.24,0.81,0.1045,168,1,10.235277777777778
1,19,0,2,1,2,0.24,0.81,0.1343,108,1,10.235277777777778
1,20,0,2,1,2,0.22,0.87,0.1343,74,1,10.235277777777778
1,21,0,2,1,2,0.22,0.87,0.1343,64,1,10.235277777777778
1,22,0,2,1,2,0.22,0.87,0.0896,36,1,10.235277777777778
1,23,0,2,1,3,0.2,0.93,0.194,16,1,10.235277777777778
1,0,0,3,1,3,0.22,0.93,0.1045,2,2,10.269722222222223
1,1,0,3,1,3,0.22,0.93,0.194,3,2,10.269722222222223
1,2,0,3,1,3,0.22,0.93,0.1343,4,2,10.269722222222223
1,3,0,3,1,3,0.22,0.93,0.1343,1,2,10.269722222222223
1,4,0,3,1,3,0.22,0.93,0.2836,1,2,10.269722222222223
1,5,0,3,1,3,0.22,0.93,0.1045,3,2,10.269722222222223
1,6,0,3,1,3,0.22,0.93,0.1045,18,2,10.269722222222223
1,7,0,3,1,3,0.22,0.93,0.2239,49,2,10.269722222222223
1,8,0,3,1,3,0.22,0.93,0.2239,155,2,10.269722222222223
1,9,0,3,1,2,0.24,0.93,0.0896,123,2,10.269722222222223
1,10,0,3,1,2,0.22,1.0,0.0,61,2,10.269722222222223
1,11,0,3,1,2,0.24,0.93,0.194,52,2,10.269722222222223
1,12,0,3,1,2,0.24,0.93,0.2239,64,2,10.269722222222223
1,13,0,3,1,1,0.34,0.93,0.1642,75,2,10.269722222222223
1,14,0,3,1,1,0.38,0.82,0.3881,63,2,10.269722222222223
1,15,0,3,1,1,0.38,0.76,0.3284,76,2,10.269722222222223
1,16,0,3,1,1,0.36,0.71,0.2985,103,2,10.269722222222223
1,17,0,3,1,1,0.36,0.53,0.5224,190,2,10.269722222222223
1,18,0,3,1,1,0.34,0.42,0.5522,182,2,10.269722222222223
1,19,0,3,1,1,0.28,0.45,0.4925,91,2,10.269722222222223
1,20,0,3,1,1,0.24,0.48,0.5522,75,2,10.269722222222223
1,21,0,3,1,1,0.22,0.47,0.3284,63,2,10.269722222222223
1,22,0,3,1,1,0.22,0.44,0.2537,40,2,10.269722222222223
1,23,0,3,1,1,0.2,0.44,0.4478,32,2,10.269722222222223
1,0,0,4,1,1,0.2,0.4,0.4478,12,3,10.304444444444444
1,1,0,4,1,1,0.2,0.44,0.5224,5,3,10.304444444444444
1,2,0,4,1,1,0.18,0.43,0.2537,2,3,10.304444444444444
1,3,0,4,1,1,0.18,0.43,0.2537,1,3,10.304444444444444
1,5,0,4,1,1,0.16,0.5,0.2985,2,3,10.304444444444444
1,6,0,4,1,1,0.16,0.43,0.3582,39,3,10.304444444444444
1,7,0,4,1,1,0.14,0.5,0.3284,87,3,10.304444444444444
1,8,0,4,1,1,0.14,0.5,0.3582,188,3,10.304444444444444
1,9,0,4,1,1,0.16,0.47,0.2985,133,3,10.304444444444444
1,10,0,4,1,1,0.18,0.43,0.3284,52,3,10.304444444444444
1,11,0,4,1,1,0.18,0.43,0.4478,64,3,10.304444444444444
1,12,0,4,1,1,0.2,0.4,0.3582,69,3,10.304444444444444
1,13,0,4,1,1,0.2,0.4,0.4179,51,3,10.304444444444444
1,14,0,4,1,1,0.22,0.37,0.3881,47,3,10.304444444444444
1,15,0,4,1,1,0.22,0.37,0.3284,60,3,10.304444444444444
1,16,0,4,1,1,0.22,0.37,0.2537,78,3,10.304444444444444
1,17,0,4,1,1,0.2,0.4,0.194,175,3,10.304444444444444
1,18,0,4,1,1,0.2,0.4,0.1642,147,3,10.304444444444444
1,19,0,4,1,1,0.2,0.4,0.0,96,3,10.304444444444444
1,20,0,4,1,1,0.2,0.47,0.0896,109,3,10.304444444444444
1,21,0,4,1,1,0.18,0.55,0.1045,54,3,10.304444444444444
1,22,0,4,1,1,0.18,0.51,0.0896,41,3,10.304444444444444
1,23,0,4,1,1,0.2,0.47,0.1045,38,3,10.304444444444444
1,0,0,5,1,2,0.2,0.44,0.0,13,4,10.339722222222223
1,1,0,5,1,2,0.16,0.59,0.0,7,4,10.339722222222223
1,2,0,5,1,2,0.14,0.63,0.1045,1,4,10.339722222222223
1,3,0,5,1,2,0.14,0.63,0.1045,1,4,10.339722222222223
1,5,0,5,1,2,0.14,0.63,0.1343,7,4,10.339722222222223
1,6,0,5,1,2,0.16,0.55,0.0,28,4,10.339722222222223
1,7,0,5,1,1,0.14,0.59,0.0,87,4,10.339722222222223
